,lr_train_AETOTAL,lr_test_AETOTAL,rf_train_AETOTAL,rf_test_AETOTAL,rf_best_params_AETOTAL,lr_train_OverweightPreoccupationTotal,lr_test_OverweightPreoccupationTotal,rf_train_OverweightPreoccupationTotal,rf_test_OverweightPreoccupationTotal,rf_best_params_OverweightPreoccupationTotal,lr_train_OverweightPreoccupation3Diet,lr_test_OverweightPreoccupation3Diet,rf_train_OverweightPreoccupation3Diet,rf_test_OverweightPreoccupation3Diet,rf_best_params_OverweightPreoccupation3Diet,lr_train_OverweightPreoccupation4TriedFasting,lr_test_OverweightPreoccupation4TriedFasting,rf_train_OverweightPreoccupation4TriedFasting,rf_test_OverweightPreoccupation4TriedFasting,rf_best_params_OverweightPreoccupation4TriedFasting,lr_train_BIQLITotal,lr_test_BIQLITotal,rf_train_BIQLITotal,rf_test_BIQLITotal,rf_best_params_BIQLITotal
0,0.5785794211298116,0.4971593260777811,0.822431272426742,0.5378558566832918,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 500}",0.532389261810626,0.48464521420644735,0.8120735688960856,0.4689787760328583,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 500}",0.3239460033378516,0.24934450117458073,0.7183067168423223,0.28118435402560094,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 500}",0.2754071182720904,0.21764812135696754,0.5993435094072503,0.1949054185207757,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 100}",0.501301342585166,0.43995212676091533,0.7844783782239723,0.3830313152385436,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 500}"
1,0.5700246846599193,0.5869396862253566,0.816398778468458,0.5993831194445172,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 300}",0.5432755241996008,0.3684043502489416,0.8112463529007584,0.48525621915217576,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 500}",0.2713178449079361,0.16325720842111457,0.7208785328816769,0.23822519577912482,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 300}",0.2813852573383695,0.1503689125778881,0.6915907027686345,0.19030012669076635,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 500}",0.4997146683443018,0.4584385345312866,0.781256032395612,0.4027042412335603,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 500}"
2,0.5748077956305336,0.5414222777832494,0.8218992002960042,0.5228354154970726,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 500}",0.5310918892917448,0.495906561609909,0.8119225186400372,0.5170309308925386,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 500}",0.3252210592598562,0.23759194865858813,0.7148650462132423,0.3140659236589646,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 300}",0.2770428113382658,0.20724406201313794,0.6897484533955325,0.19126130655607854,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 300}",0.5027642463732731,0.4279227731879016,0.778705190454281,0.4346912825871785,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 100}"
3,0.5758622926694992,0.528475058475827,0.8225366906358451,0.5204458163823765,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 500}",0.5347983596034123,0.4584322814399825,0.8123407109674445,0.4859228993727077,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 500}",0.3299662721033868,0.17769214195779637,0.7192598432330557,0.29744593357978233,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 500}",0.2826303793336069,0.14537141973904877,0.690189732274306,0.2114860271838085,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 300}",0.5074944621545989,0.37489529027698054,0.7775544739939522,0.47105065437834215,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 500}"
4,0.5789419730742413,0.49469555380778774,0.8260448678194917,0.4490582721189248,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 300}",0.5307811432437919,0.5019825203321922,0.8103643875805102,0.5200974761952756,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 300}",0.3241000296442167,0.24733293570411485,0.7187873583260763,0.26570113890796565,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 500}",0.2800389420120224,0.17987372193822826,0.5425613749362396,0.23489404644498213,"{'max_depth': 15, 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 300}",0.5022804745408229,0.4297755456287379,0.7786599259001299,0.46726275854564026,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 500}"
5,0.5794609241001554,0.4882680974392929,0.8205295980717093,0.5421907745299677,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 500}",0.5333058247416215,0.47482615197318856,0.8139283982404093,0.4414152428960715,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 500}",0.3295873027467173,0.19739942581935854,0.716706547153031,0.2795633293548271,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 500}",0.27247736828634195,0.25069298368800663,0.690145519455212,0.220178575661107,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 500}",0.493260110408951,0.5165717344911782,0.7838077885738756,0.39333509761200347,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 500}"
6,0.5778712288173478,0.508041334758913,0.8215046775645656,0.5351677148442262,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 500}",0.5359619044118265,0.4481392658145825,0.812900448188602,0.45374691401873446,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 500}",0.3218457535176814,0.2733660902371764,0.7197942874844508,0.22195841869665234,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 500}",0.2786747894062168,0.18700236506855972,0.596097421959833,0.25971301915551637,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 500}",0.5063598322126721,0.38448479009526815,0.7797229752461072,0.44754332587024026,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 500}"
7,0.5769068858431463,0.5205953630971609,0.8194820731048857,0.5936604354951964,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 500}",0.5319279465606832,0.4883565448936019,0.8085333902890747,0.5070263533778998,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 100}",0.32213221455179286,0.2696532591382561,0.7177102999403118,0.27565745961623156,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 300}",0.29047217765429034,0.06436181342450353,0.6962638408765542,0.08730474850274028,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 500}",0.5012034424483832,0.44152900195267697,0.782102233566716,0.37231744920930865,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 300}"
8,0.5770240861602469,0.518078806541088,0.8233323700862425,0.5029907643625537,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 300}",0.5298537428960204,0.5084515783193684,0.8089095733765761,0.5429158821061637,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 500}",0.32357270400272287,0.2558915767963539,0.7188858134735153,0.24531008027578183,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 300}",0.2741734304303419,0.2355162342103786,0.6890886260211201,0.2299391518064655,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 300}",0.500087997221174,0.4525449755343881,0.7779560426640757,0.46447396815246433,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 300}"
9,0.5772620805131472,0.5146187523390676,0.8180231494775922,0.5697331333345378,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 300}",0.5304165453168204,0.5042870775782787,0.8080287714555152,0.5352062623018865,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 500}",0.32309735734616807,0.2506663600167903,0.7186663422045929,0.26030445332169405,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 500}",0.2769690361520256,0.20768014852153194,0.602716117767427,0.18104582793151447,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 500}",0.4996318891700191,0.45533441311514244,0.7808206706089802,0.4616217882599496,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 500}"
