,lr_train_AETOTAL,lr_test_AETOTAL,rf_train_AETOTAL,rf_test_AETOTAL,rf_best_params_AETOTAL,lr_train_OverweightPreoccupationTotal,lr_test_OverweightPreoccupationTotal,rf_train_OverweightPreoccupationTotal,rf_test_OverweightPreoccupationTotal,rf_best_params_OverweightPreoccupationTotal,lr_train_OverweightPreoccupation3Diet,lr_test_OverweightPreoccupation3Diet,rf_train_OverweightPreoccupation3Diet,rf_test_OverweightPreoccupation3Diet,rf_best_params_OverweightPreoccupation3Diet,lr_train_OverweightPreoccupation4TriedFasting,lr_test_OverweightPreoccupation4TriedFasting,rf_train_OverweightPreoccupation4TriedFasting,rf_test_OverweightPreoccupation4TriedFasting,rf_best_params_OverweightPreoccupation4TriedFasting,lr_train_BIQLITotal,lr_test_BIQLITotal,rf_train_BIQLITotal,rf_test_BIQLITotal,rf_best_params_BIQLITotal
0,0.5877000205591414,0.5836499146195457,0.8284810260378079,0.5953723534550424,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 500}",0.5771162536172443,0.5495787710792646,0.8245849403510435,0.582249730106895,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 300}",0.3316135455675724,0.29354425674068674,0.7243699491613758,0.28306853023590106,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 500}",0.30747897924199996,0.29195099915706957,0.7001390166688594,0.24864203055657907,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 500}",0.48392427242988667,0.44134142724028536,0.770993715603396,0.4919017774147024,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 500}"
1,0.5886285618833011,0.5740107193664445,0.8299423453520021,0.5740130276252684,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 500}",0.5802283512664608,0.5179285442913246,0.8242755401016948,0.5885616749287217,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 500}",0.3300271556085951,0.3076033965302789,0.7220265449054776,0.32388145109419486,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 500}",0.3090138797008083,0.2777685354542728,0.6985350272704722,0.20149358542751405,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 500}",0.4835398178011222,0.44532961722546616,0.7697268206201917,0.4878120269887315,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 300}"
2,0.5946324827008511,0.5188979673213845,0.8291938095925026,0.5613627441669036,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 500}",0.5751326757728565,0.5677423746739244,0.8253266860483685,0.5752028504002569,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 500}",0.3275429408728949,0.33233831159045446,0.7211815540322877,0.31016229565090536,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 500}",0.3056549778735359,0.30562548231564135,0.6942162032819974,0.31407789248045404,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 500}",0.4826350642359054,0.4539415277552723,0.773082105545297,0.4342008937189603,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 500}"
3,0.5920105758831683,0.542726610339815,0.8277085930636594,0.5932757629497996,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 500}",0.5759012209623485,0.5611219562046245,0.8255021492841539,0.5561898155156939,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 500}",0.33741215437485506,0.22835916989171567,0.71927088838646,0.35299172284239533,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 300}",0.3086627321120101,0.2795167885752552,0.6923612322516459,0.32364342485613273,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 300}",0.4825019215279278,0.45157015869670547,0.7689613842828572,0.4840520689284068,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 500}"
4,0.589097356834349,0.5701360075879747,0.8286947182204178,0.583534092758348,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 300}",0.5799063127346493,0.5244862043068582,0.8248681091464665,0.5697405480098465,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 500}",0.3297700615411554,0.31007863572127725,0.7221539508092123,0.3289926431781306,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 500}",0.3104866249601276,0.26247643790614317,0.6978048265981069,0.27779585832045683,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 500}",0.4793104218253853,0.4842065296897555,0.7702157057243202,0.4761316180741719,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 300}"
5,0.5888996540422338,0.5712845321049778,0.8290632375550525,0.5893857379816015,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 500}",0.5764858780238992,0.555588657456171,0.8260360960041733,0.5607573762484239,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 500}",0.33163847036093164,0.29250753014649955,0.721877287441222,0.3226611886354078,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 500}",0.31084011618662843,0.25961082412505,0.693816933978072,0.29967675777580094,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 500}",0.48208220990006223,0.45916403576697173,0.771849720443876,0.45797384631310034,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 500}"
6,0.5880322504917929,0.5805425918898985,0.827714451748061,0.6295543439453112,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 500}",0.5756595208095908,0.5637188674247706,0.8265081445639839,0.5411890559707423,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 500}",0.33299986995893194,0.28000070830463364,0.7225587480246772,0.32914064387376296,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 500}",0.31083000830134344,0.25871215316918483,0.6126181255756176,0.3188592381572716,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 500}",0.48113086719964293,0.46821026378140373,0.7740744921663658,0.41602598540055435,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 500}"
7,0.5889136649818029,0.5718671524953507,0.8293874504964016,0.5723136601795377,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 500}",0.5756097102285305,0.5635852255030684,0.825128331284276,0.5580708997533251,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 500}",0.3316333470966766,0.29305883559151436,0.7174798279409647,0.3776863513580381,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 500}",0.31367872863020685,0.23271163299748665,0.6956790418144091,0.2817398062504288,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 500}",0.4814590630283505,0.46398224549642486,0.7719266066086383,0.4405467126111129,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 300}"
8,0.5877069473073835,0.5833115549718357,0.8268150043170053,0.6144038865813182,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 500}",0.5723293153356576,0.5905930715666059,0.8259953135085812,0.5464918520826734,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 500}",0.32888122474053905,0.3184281753518565,0.7209622524910364,0.32377779937565865,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 300}",0.31028344988636447,0.2635536417682791,0.6985880204587238,0.27549035266093824,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 500}",0.4869035262800313,0.41032432739822244,0.7724746731920613,0.4457650159698039,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 500}"
9,0.5885756434678351,0.5752207430557144,0.8287675909139891,0.569978832522657,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 500}",0.5791266084573358,0.529931532381015,0.8239148926211527,0.6062623810865071,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 500}",0.3329580906951697,0.27876061984976264,0.7250765050735501,0.27490587886642703,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 500}",0.30943830098218805,0.2740834032281664,0.6961905410217455,0.2570729848387684,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 500}",0.4821170191913139,0.4579292833361397,0.7723699658273413,0.4441821716441029,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 500}"
