,lr_train_AETOTAL,lr_test_AETOTAL,rf_train_AETOTAL,rf_test_AETOTAL,rf_best_params_AETOTAL,lr_train_OverweightPreoccupationTotal,lr_test_OverweightPreoccupationTotal,rf_train_OverweightPreoccupationTotal,rf_test_OverweightPreoccupationTotal,rf_best_params_OverweightPreoccupationTotal,lr_train_OverweightPreoccupation3Diet,lr_test_OverweightPreoccupation3Diet,rf_train_OverweightPreoccupation3Diet,rf_test_OverweightPreoccupation3Diet,rf_best_params_OverweightPreoccupation3Diet,lr_train_OverweightPreoccupation4TriedFasting,lr_test_OverweightPreoccupation4TriedFasting,rf_train_OverweightPreoccupation4TriedFasting,rf_test_OverweightPreoccupation4TriedFasting,rf_best_params_OverweightPreoccupation4TriedFasting,lr_train_BIQLITotal,lr_test_BIQLITotal,rf_train_BIQLITotal,rf_test_BIQLITotal,rf_best_params_BIQLITotal
0,0.5618889738725787,0.5508513838825342,0.8053461473819992,0.5739907711894808,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 300}",0.5536059128672004,0.5190218863990042,0.7453366159646908,0.5785635014011795,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 300}",0.29364499765197905,0.2785114979720398,0.6031065388506269,0.3091599521694752,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 500}",0.2838675921684457,0.2797279998657969,0.44031004051447764,0.24864542088669928,"{'max_depth': 8, 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 500}",0.4240913175505622,0.40098445241201985,0.6664985816756599,0.4327260315200656,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 500}"
1,0.5655067440828586,0.5151301540683784,0.8034673322431957,0.6028261881090631,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 500}",0.5505660905236122,0.5465349337173206,0.7474099054551886,0.5514589296787327,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 500}",0.29466567453410675,0.27262333262187355,0.6013294575069664,0.3236533327164901,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 300}",0.2840874528572148,0.2763124233671651,0.4488654222042636,0.2852139347871505,"{'max_depth': 8, 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 500}",0.4288183841301929,0.3562079750835918,0.732099010856235,0.458269568563231,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 500}"
2,0.564779178803465,0.5229274219121492,0.8045347809727722,0.567904278236445,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 500}",0.5542339850502015,0.5112281672007877,0.7468451782347011,0.5570301274158356,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 500}",0.29573146195393285,0.25750477939209826,0.5555463958823459,0.2850806276158965,"{'max_depth': 15, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 500}",0.290362291622304,0.21489050381566766,0.4432452049725617,0.24035946822409304,"{'max_depth': 8, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 300}",0.4237857565128934,0.4029506566845973,0.7360751307349269,0.4144359743904583,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 300}"
3,0.5657018031009651,0.5143449851029023,0.804972110155456,0.5773163891901522,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 300}",0.5500065255702075,0.5533320947891687,0.7458668553452527,0.5714041510780075,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 300}",0.2989359414026195,0.22708589924517641,0.5547196866063069,0.28772566030732316,"{'max_depth': 15, 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 500}",0.2881542499272659,0.2378951283943479,0.4454191286793505,0.33476557871264323,"{'max_depth': 8, 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 300}",0.42627884029389107,0.3816929011115342,0.6677989362942269,0.4016977929021436,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 500}"
4,0.5638897038456725,0.5315424426128155,0.8073170709104449,0.5339409060065814,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 500}",0.5502975031552135,0.5489992547522623,0.8022269403581773,0.5329244087657838,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 500}",0.29498590401727454,0.27030379092175005,0.6867690998527078,0.28862061760994406,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 500}",0.2846568636647162,0.2705682783053559,0.527217538112477,0.1998519117978801,"{'max_depth': 15, 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 100}",0.4210774257348695,0.42833948680742584,0.6681842624817833,0.3965059095288238,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 300}"
5,0.5604155095633383,0.5624371158703637,0.8079674159978327,0.5354238938258316,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 500}",0.5527912123466624,0.5264245523691633,0.7457712067493735,0.5582157917666851,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 500}",0.2920431956926608,0.29508603352352947,0.5533004749803847,0.3000895741442966,"{'max_depth': 15, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 500}",0.29018771367815455,0.21769709315356944,0.4749231205043941,0.23363517436981873,"{'max_depth': 8, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 500}",0.42650670409524616,0.37507811490103504,0.6659904166372432,0.4548784804497624,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 500}"
6,0.5602299158759798,0.5670564474604888,0.804931352733863,0.554874400122651,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 500}",0.5538753584756316,0.5158491463008112,0.7452577593543102,0.5690723643254317,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 300}",0.30173199138631146,0.20386588637863445,0.6056653200586193,0.2942848412991338,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 500}",0.2945768309320992,0.17217101016084446,0.582024699989653,0.21186756006394247,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 500}",0.4185616578200534,0.45078219688442456,0.6670387975982575,0.4379261723137039,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 300}"
7,0.560577466693821,0.5642767827043145,0.8066205817738759,0.5530059047216802,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 500}",0.5529465743674591,0.5254396714532681,0.7483455265359877,0.5487069547162156,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 500}",0.2995250517611201,0.2288422400757565,0.5563954769959301,0.2944449554883283,"{'max_depth': 15, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 500}",0.2850441099586031,0.26497490220354225,0.5792691210998433,0.2514319922917698,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 300}",0.4246193280187309,0.3959130426910077,0.7341807492037753,0.4191190130279039,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 500}"
8,0.5604634054511576,0.5634915924970367,0.8041474242794644,0.5841412089709335,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 300}",0.5493963871958183,0.5556115516931426,0.7490183094556286,0.5318398863687157,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 500}",0.29632937464349773,0.25716272377926397,0.5528707111931314,0.30112681404341635,"{'max_depth': 15, 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 100}",0.2815230244810576,0.3013676342192363,0.41558433829970476,0.3120366551030026,"{'max_depth': 15, 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 300}",0.41929679852009705,0.4455254870053299,0.7375092760185976,0.3701247966057659,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 500}"
9,0.562670052108091,0.54396485987606,0.8033094442334978,0.5866173986528875,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 300}",0.5536187245221524,0.518167570358841,0.8020519506969919,0.5466813911721167,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 500}",0.28733815495533366,0.3385928440788387,0.5536352672568948,0.3112939269668973,"{'max_depth': 15, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 300}",0.28001270749718665,0.31341592064786195,0.5777345602711969,0.2506079865035218,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 500}",0.42819790361638144,0.36174519553463025,0.7361920371263846,0.39014303022026486,"{'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 500}"
